STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,POLLUTANT,Pollutant,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS_2,Observation status 2,OBS_STATUS_3,Observation status 3,OBS_STATUS_4,Observation status 4,UNIT_MULT,Unit multiplier,PRICE_BASE,Price base,BASE_PER,Base period,DECIMALS,Decimals,CONVERSION_TYPE,Conversion type
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,12.39215,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,11.8284,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,12.06041,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,9.638696,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,9.474399,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,9.931032,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,8.894052,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,8.068476,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,8.722328,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,8.731066,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,8.18783,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,8.025077,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,8.631939,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,8.216249,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,CYP,Cyprus,A,Annual,NMVOC,Non-methane volatile organic compounds,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,7.315325,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,101.9694,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,103.1539,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,112.2194,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,114.191,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,118.2808,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,121.3699,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,127.128,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,134.5958,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,129.069,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,137.0721,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,143.8253,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,150.8818,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,154.1091,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,161.2117,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,155.9544,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,164.2547,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,163.5957,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,159.8828,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,163.046,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,153.3649,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,153.1205,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,152.6835,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,160.7796,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,161.1014,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,161.8633,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,161.6577,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,155.2984,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,164.1174,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,167.7378,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,172.5535,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,161.7112,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,NZL,New Zealand,A,Annual,NOX,Nitrogen oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,164.0732,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1990,,102.3568,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1991,,100.0283,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1992,,93.28585,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1993,,82.25305,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1994,,80.81395,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1995,,70.47293,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1996,,68.61876,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1997,,59.77343,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1998,,56.40491,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,1999,,46.62883,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2000,,43.99703,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2001,,41.21189,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2002,,41.28199,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2003,,41.01718,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2004,,36.2486,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2005,,34.26915,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2006,,34.36872,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2007,,30.87851,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2008,,28.58841,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2009,,26.17085,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2010,,27.89607,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2011,,25.17016,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2012,,24.51142,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2013,,22.3997,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2014,,19.64024,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2015,,16.66556,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2016,,17.42529,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2017,,16.92027,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2018,,16.58796,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2019,,15.64867,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2020,,14.55813,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2021,,15.4608,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
DATAFLOW,OECD.ENV.EPI:DSD_AIR_EMISSIONS@DF_AIR_EMISSIONS(1.0),Air emissions - Air pollutants Inventories,I,SWE,Sweden,A,Annual,SOX,Sulphur oxides,T_EM_MM,Total man-made emissions,T,Tonnes,2022,,14.29465,,A,Normal value,,,,,,,3,Thousands,,,,,2,Two,,
