Year,NOC,Total Athletes,Medal Count,Average Age (M),Average Height (M),Average Weight (M),Average Age (F),Average Height (F),Average Weight (F)
2008,VIE,13,1.0,30.75,170.125,65.625,20.5,155.0,51.1
2008,VIN,2,0.0,26.0,,,22.0,178.0,65.0
2008,YEM,5,0.0,21.857142857142858,166.33333333333334,56.833333333333336,18.0,160.0,48.0
2008,ZAM,8,0.0,21.666666666666668,170.4,64.0,22.5,164.5,59.0
2008,ZIM,13,4.0,26.5,172.5,68.33333333333333,25.625,171.5,60.25
2010,ALB,1,0.0,23.0,180.0,74.0,,,
2010,ALG,1,0.0,17.0,170.0,65.0,,,
2010,AND,6,0.0,25.384615384615383,182.23076923076923,76.07692307692308,20.142857142857142,164.85714285714286,62.85714285714285
2010,ARG,7,0.0,31.625,179.0,80.25,24.83333333333333,167.83333333333334,60.333333333333336
2010,ARM,4,0.0,20.33333333333333,179.33333333333334,74.33333333333333,20.666666666666668,162.0,63.66666666666666
2010,AUS,40,3.0,29.53968253968254,182.07936507936506,93.24603174603175,25.82608695652174,165.91304347826087,60.91304347826087
2010,AUT,78,26.0,30.873493975903614,183.25301204819277,85.32730923694778,25.5609756097561,166.17073170731706,60.609756097560975
2010,AZE,2,0.0,35.0,189.0,80.0,31.0,167.0,60.0
2010,BEL,8,0.0,28.666666666666668,180.0,76.16666666666667,25.5,172.75,69.25
2010,BER,1,0.0,28.0,193.0,81.0,,,
2010,BIH,5,0.0,19.33333333333333,184.33333333333331,78.66666666666667,20.571428571428573,168.0,59.285714285714285
2010,BLR,47,3.0,28.867924528301888,181.2830188679245,79.86792452830188,25.88095238095238,167.11904761904762,59.142857142857146
2010,BRA,5,0.0,24.33333333333333,180.0,83.66666666666667,25.25,164.75,55.5
2010,BUL,19,0.0,25.423076923076923,176.46153846153845,72.11538461538461,26.866666666666667,165.86666666666667,59.73333333333333
2010,CAN,201,90.0,27.32837095790116,181.37356111450072,88.58936343298758,25.711538461538463,166.7025641025641,63.297435897435896
2010,CAY,1,0.0,22.0,180.0,86.0,,,
2010,CHI,3,0.0,24.2,179.6,81.2,19.0,171.0,65.0
2010,CHN,86,19.0,28.5,178.59146341463415,73.64024390243902,27.090625,163.140625,49.546875
2010,COL,1,0.0,,,,26.0,161.0,52.0
2010,CRO,19,3.0,25.88888888888889,181.55555555555557,85.48148148148148,22.4,167.1,62.3
2010,CYP,2,0.0,21.0,176.0,75.0,19.0,160.0,56.0
2010,CZE,92,9.0,29.866071428571427,183.3422619047619,89.60119047619048,24.192307692307693,167.6153846153846,57.84615384615385
2010,DEN,17,0.0,33.53846153846154,181.46153846153845,78.0,26.2,168.3,66.8
2010,ESP,18,0.0,24.6,177.7,73.95,23.73333333333333,166.46666666666667,57.13333333333333
2010,EST,30,1.0,27.216216216216218,184.32432432432432,76.21621621621621,24.444444444444443,163.85185185185185,55.37037037037037
2010,ETH,1,0.0,35.0,177.0,65.0,,,
2010,FIN,91,47.0,27.193548387096776,180.09677419354838,75.47849462365592,25.9811320754717,167.24528301886792,61.528301886792455
2010,FRA,104,14.0,28.95392953929539,180.52845528455285,73.97560975609757,27.666666666666668,164.65217391304347,52.913043478260875
2010,GBR,60,1.0,26.717803030303028,179.6931818181818,79.53598484848484,26.114583333333336,169.46875,67.78713768115942
2010,GEO,6,0.0,19.2,177.2,75.8,16.75,165.25,52.75
2010,GER,149,54.0,29.05128205128205,184.625,91.71880341880342,27.42139175257732,171.53049828178695,69.27749140893471
2010,GHA,1,0.0,35.0,180.0,85.0,,,
2010,GRE,7,0.0,33.285714285714285,178.85714285714286,80.71428571428571,19.8,166.8,58.8
2010,HKG,1,0.0,,,,27.0,175.0,54.0
2010,HUN,15,0.0,25.90909090909091,182.27272727272728,79.9090909090909,22.666666666666668,170.0,63.523809523809526
2010,IND,3,0.0,25.666666666666668,176.0,76.66666666666667,,,
2010,IRI,4,0.0,22.8,177.8,69.2,21.0,168.0,60.0
2010,IRL,6,0.0,29.33333333333333,175.66666666666666,74.0,24.75,176.5,68.25
2010,ISL,4,0.0,25.0,181.4,86.4,19.0,174.0,69.0
2010,ISR,3,0.0,29.33333333333333,180.66666666666663,77.33333333333333,22.0,160.0,55.0
2010,ITA,111,5.0,30.262711864406782,179.24124293785312,81.2316384180791,25.987179487179485,164.52564102564102,55.70940170940171
2010,JAM,1,0.0,23.0,175.0,95.0,,,
2010,JPN,91,7.0,26.28395061728395,172.7530864197531,67.65432098765432,25.166666666666668,162.33333333333334,56.083333333333336
2010,KAZ,37,1.0,23.134615384615383,179.32692307692307,73.6923076923077,25.875,167.5,58.8125
2010,KGZ,2,0.0,26.0,182.0,75.0,28.0,172.0,65.0
2010,KOR,45,18.0,23.836734693877556,174.6326530612245,69.04081632653062,20.62857142857143,163.17142857142858,53.457142857142856
2010,LAT,53,3.0,24.274853801169588,177.6783625730994,83.0,23.95,165.7,59.75
2010,LIB,3,0.0,16.0,168.0,60.0,23.25,169.0,59.0
2010,LIE,4,0.0,33.5,187.5,94.0,25.0,167.0,60.0
2010,LTU,6,0.0,23.0,182.0,76.25,25.0,165.6,53.6
2010,MAR,1,0.0,32.0,188.0,90.0,,,
2010,MDA,7,0.0,24.571428571428573,181.7142857142857,75.0,29.25,159.5,51.0
2010,MEX,1,0.0,51.0,183.0,77.0,,,
2010,MGL,2,0.0,26.0,178.0,66.0,24.0,165.0,61.0
2010,MKD,3,0.0,22.666666666666668,180.0,80.0,19.0,173.0,62.0
2010,MNE,1,0.0,19.0,178.0,84.0,,,
2010,MON,3,0.0,36.5,181.5,93.5,26.0,164.0,60.0
2010,NED,32,11.0,25.966666666666665,183.0,81.26666666666667,24.62857142857143,172.65714285714284,64.97142857142858
2010,NEP,1,0.0,40.0,170.0,70.0,,,
2010,NOR,95,39.0,26.82962962962963,182.3925925925926,77.99186991869918,25.454545454545453,169.12727272727273,61.15217391304348
2010,NZL,16,0.0,24.46153846153846,180.30769230769232,78.38461538461539,25.33333333333333,161.55555555555554,59.0
2010,PAK,1,0.0,23.0,168.0,55.0,,,
2010,PER,3,0.0,23.666666666666668,168.0,65.0,18.0,168.0,60.0
2010,POL,46,8.0,26.53333333333333,178.0888888888889,72.2,24.295081967213115,165.62295081967213,56.885245901639344
2010,POR,1,0.0,36.0,165.0,60.0,,,
2010,PRK,2,0.0,23.0,168.0,62.0,24.0,157.0,56.0
2010,ROU,28,0.0,21.715686274509807,179.23529411764707,78.21568627450979,26.214285714285715,167.35714285714286,58.892857142857146
2010,RSA,2,0.0,26.5,180.0,73.5,,,
2010,RUS,178,25.0,26.010892388451442,183.38884514435694,86.05577427821522,24.67241379310345,165.5560344827586,55.91379310344828
2010,SEN,1,0.0,28.0,,,,,
2010,SLO,47,3.0,26.14754098360656,181.04918032786884,76.63934426229508,26.08695652173913,166.8695652173913,59.67391304347826
2010,SMR,1,0.0,22.0,180.0,75.0,,,
2010,SRB,10,0.0,22.0,188.14285714285717,87.0,22.875,172.0,66.125
2010,SUI,134,12.0,27.661290322580644,181.0483870967742,79.35483870967742,25.60752688172043,170.91935483870967,67.51075268817205
2010,SVK,68,3.0,29.6875,181.625,81.9765625,25.186046511627907,169.97674418604652,61.74418604651163
2010,SWE,101,18.0,27.858695652173918,183.92391304347825,83.17391304347827,26.1375,169.1,65.475
2010,TJK,1,0.0,32.0,180.0,82.0,,,
2010,TPE,1,0.0,24.0,175.0,67.0,,,
2010,TUR,5,0.0,24.33333333333333,180.0,78.0,25.5,162.5,58.16666666666666
2010,UKR,45,0.0,24.994152046783622,180.1608187134503,76.6812865497076,24.78231292517007,162.38095238095238,51.07482993197279
2010,USA,212,97.0,28.00196534234996,182.68689771766697,89.99936601859679,24.988495024875622,166.42226368159203,64.61940298507463
2010,UZB,3,0.0,27.0,180.0,65.0,24.33333333333333,180.0,58.66666666666666
2012,AFG,6,1.0,25.2,174.0,62.6,23.0,160.0,52.0
2012,ALB,9,0.0,27.857142857142858,182.7142857142857,91.14285714285714,20.666666666666668,163.0,54.66666666666666
2012,ALG,38,1.0,25.863636363636363,175.66666666666666,72.94444444444444,23.529411764705884,172.52941176470588,60.41176470588236
2012,AND,6,0.0,39.75,174.25,71.25,16.5,170.0,55.0
2012,ANG,33,0.0,26.83333333333333,173.33333333333334,68.83333333333333,26.344827586206897,174.58620689655172,70.41379310344827
2012,ANT,4,0.0,26.5,177.0,69.0,19.5,171.5,67.0
2012,ARG,137,19.0,27.932038834951456,185.4077669902913,85.05825242718447,26.022222222222226,167.75555555555556,61.58536585365854
2012,ARM,24,3.0,25.40740740740741,174.5185185185185,74.18518518518519,21.75,165.25,66.25
2012,ARU,4,0.0,26.33333333333333,175.66666666666666,95.66666666666669,16.0,165.0,61.0
2012,ASA,4,0.0,23.0,175.0,86.0,19.0,163.0,61.0
2012,AUS,406,114.0,26.675276752767527,185.36531365313647,83.32156862745099,27.985460992907804,175.17978723404255,66.7507215007215
2012,AUT,70,0.0,30.307692307692307,182.07692307692307,77.40384615384616,25.31578947368421,169.28947368421052,58.68421052631579
2012,AZE,52,10.0,23.813953488372093,174.76190476190476,79.42424242424242,29.0,163.875,56.4
2012,BAH,21,4.0,26.375,181.66666666666663,75.2,25.46153846153846,169.63636363636363,60.0
2012,BAN,5,0.0,20.166666666666668,165.0,60.16666666666666,24.0,160.0,71.0
2012,BAR,6,0.0,23.5,183.0,74.125,,,
2012,BDI,6,0.0,22.0,173.0,65.5,21.75,171.33333333333334,63.0
2012,BEL,111,3.0,28.50537634408602,181.27956989247312,75.50537634408602,26.06122448979592,170.0408163265306,61.02040816326531
2012,BEN,5,0.0,27.5,173.75,63.333333333333336,21.0,178.0,71.0
2012,BER,8,0.0,27.0,183.33333333333331,74.33333333333333,29.0,169.66666666666666,59.66666666666666
2012,BHU,2,0.0,,,,27.5,155.0,60.0
2012,BIH,6,0.0,34.833333333333336,183.83333333333331,86.0,24.0,168.5,54.0
2012,BIZ,3,0.0,28.0,167.5,70.5,26.0,157.0,59.0
2012,BLR,160,23.0,27.75757575757576,182.62626262626264,82.73195876288659,25.930232558139537,170.6627906976744,61.566265060240966
2012,BOL,5,0.0,24.0,180.5,73.5,23.5,162.5,57.0
2012,BOT,4,1.0,21.666666666666668,182.0,69.0,29.0,173.0,57.0
2012,BRA,249,59.0,29.771645021645025,189.25757575757575,84.13815789473684,28.040476190476188,174.5112781954887,64.7550505050505
2012,BRN,12,1.0,22.75,171.5,62.0,22.5,165.4,54.2
2012,BRU,3,0.0,18.5,170.5,63.0,19.0,163.0,51.0
2012,BUL,63,2.0,26.384615384615383,183.05128205128204,79.15384615384616,25.77777777777778,169.66666666666666,59.138888888888886
2012,BUR,5,0.0,24.5,178.0,73.0,21.666666666666668,172.0,65.0
2012,CAF,6,0.0,23.0,180.0,71.0,23.666666666666668,165.33333333333334,51.0
2012,CAM,6,0.0,26.666666666666668,170.33333333333334,60.333333333333336,18.33333333333333,168.66666666666666,60.66666666666666
2012,CAN,273,55.0,27.78082191780822,183.06849315068493,80.20547945205479,25.442307692307693,168.61057692307693,61.04086538461539
2012,CAY,4,0.0,23.285714285714285,187.0,84.14285714285714,,,
2012,CGO,7,0.0,27.25,175.75,72.5,24.666666666666668,167.0,61.66666666666666
2012,CHA,2,0.0,,,,18.0,170.0,65.0
2012,CHI,35,0.0,31.423076923076923,178.84615384615384,75.8076923076923,27.55555555555556,163.88888888888889,60.77777777777778
2012,CHN,378,125.0,25.617583603020496,182.1963322545847,75.69417475728154,24.86433203631647,170.68871595330742,62.512321660181584
2012,CIV,9,0.0,27.25,184.0,79.5,21.33333333333333,165.66666666666666,56.833333333333336
2012,CMR,32,0.0,27.1,178.22222222222223,81.44444444444444,22.818181818181817,164.1818181818182,64.0909090909091
2012,COD,4,0.0,25.666666666666668,182.0,100.0,16.0,165.0,49.0
2012,COK,8,0.0,21.25,166.5,81.25,19.2,166.2,76.0
2012,COL,101,8.0,26.25,174.67857142857142,68.30909090909091,24.5,165.90625,59.53333333333333
2012,COM,3,0.0,22.0,177.0,60.0,21.0,160.5,50.0
2012,CPV,3,0.0,25.0,188.0,63.0,21.0,172.0,87.5
2012,CRC,11,0.0,25.875,179.125,70.625,27.0,165.0,57.0
2012,CRO,107,35.0,27.81159420289855,188.9402985074627,91.28358208955224,26.18367346938776,175.25,66.85416666666667
2012,CUB,109,14.0,25.485714285714284,177.94642857142858,78.25,25.166666666666668,166.4,64.15151515151516
2012,CYP,13,1.0,27.666666666666668,181.77777777777777,81.55555555555556,21.5,169.5,55.5
2012,CZE,138,14.0,29.74025974025974,178.94372294372295,77.67316017316017,26.695238095238096,175.27619047619046,66.21190476190476
2012,DEN,116,16.0,31.545045045045043,185.18018018018017,79.25570776255708,26.643192488262912,178.72300469483568,68.66197183098592
2012,DJI,4,0.0,21.5,185.0,70.0,17.5,162.0,53.0
2012,DMA,2,0.0,27.0,178.0,78.0,16.0,170.0,45.0
2012,DOM,33,2.0,26.0,175.06666666666666,69.83333333333333,23.428571428571427,174.1904761904762,61.0
2012,ECU,36,0.0,24.695652173913043,176.04347826086956,70.91304347826087,25.46153846153846,162.69230769230768,58.23076923076923
2012,EGY,109,2.0,24.885057471264368,177.27906976744185,77.4,22.53333333333333,165.84444444444443,58.53333333333333
2012,ERI,12,0.0,24.272727272727277,174.9090909090909,60.36363636363637,23.0,165.0,51.0
2012,ESA,10,0.0,22.2,173.2,69.2,24.166666666666668,166.0,61.66666666666666
2012,ESP,282,63.0,28.138190954773872,181.5393634840871,76.71691792294807,28.396464646464647,169.44949494949495,60.454198473282446
2012,EST,32,2.0,26.72,188.56,95.2,28.63636363636364,170.27272727272728,61.81818181818182
2012,ETH,33,7.0,23.5,176.58823529411765,60.8235294117647,24.1875,164.625,48.4375
2012,FIJ,9,0.0,28.666666666666668,178.16666666666666,89.16666666666667,18.0,170.33333333333334,61.66666666666666
2012,FIN,56,5.0,27.90625,183.1875,79.90625,27.10810810810811,168.0,60.08108108108108
2012,FRA,327,82.0,28.440027894002792,185.62165963431787,80.07524613220816,25.02185792349727,170.17486338797815,61.56284153005465
2012,FSM,6,0.0,29.75,169.25,65.75,23.0,158.0,61.0
2012,GAB,21,1.0,21.63157894736842,174.31578947368422,72.21052631578948,24.0,158.0,65.5
2012,GAM,2,0.0,21.0,167.0,80.0,23.0,145.0,56.0
2012,GBR,601,131.0,28.436925647451964,184.09074815821472,78.99936753404855,24.833556149732622,172.14754901960785,62.923373440285204
2012,GBS,4,0.0,26.0,174.5,77.0,25.5,162.5,59.5
2012,GEO,34,7.0,24.821428571428573,179.57142857142858,83.42857142857143,28.5,168.625,59.625
2012,GEQ,2,0.0,23.0,170.0,63.0,29.0,176.0,68.0
2012,GER,389,94.0,28.783882783882785,188.5409035409035,86.15384615384615,25.491704374057317,175.60965309200606,66.92428355957769
2012,GHA,7,0.0,22.8,172.25,62.5,22.5,162.0,70.0
2012,GRE,102,3.0,27.27142857142857,184.18571428571428,83.30714285714286,25.266666666666666,170.55555555555554,58.95121951219512
2012,GRN,8,1.0,23.2,185.0,72.4,28.33333333333333,167.33333333333334,59.333333333333336
2012,GUA,19,1.0,27.0,177.92857142857142,77.39285714285714,19.6,161.9,53.0
2012,GUI,4,0.0,24.0,177.5,100.5,21.0,161.5,59.0
2012,GUM,8,0.0,25.0,183.4,102.8,21.33333333333333,166.0,59.66666666666666
2012,GUY,6,0.0,22.75,171.33333333333334,68.25,24.5,174.0,61.5
2012,HAI,5,0.0,27.33333333333333,184.0,78.66666666666667,21.0,163.5,52.0
2012,HKG,41,1.0,24.807692307692307,175.23076923076923,68.42307692307692,24.620689655172413,162.82758620689654,57.93103448275862
2012,HON,25,0.0,22.181818181818183,170.57142857142858,70.0909090909091,23.33333333333333,162.33333333333334,75.33333333333333
2012,HUN,152,26.0,27.02654867256637,187.0796460176991,87.03539823008849,23.954545454545453,172.8735632183908,64.1264367816092
2012,INA,22,2.0,23.384615384615383,167.63636363636363,68.91666666666667,23.666666666666668,160.77777777777777,55.22222222222222
2012,IND,83,6.0,30.698924731182796,182.5625,81.85460992907802,25.724137931034484,166.8846153846154,62.66666666666666
2012,IOA,4,0.0,26.33333333333333,181.0,71.66666666666667,20.0,171.0,65.0
2012,IRI,52,12.0,25.82608695652174,179.5,85.75,23.727272727272727,168.0909090909091,68.36363636363636
2012,IRL,64,5.0,29.785714285714285,179.82926829268294,73.43589743589743,26.97058823529412,169.3235294117647,58.76470588235294
2012,IRQ,8,0.0,23.8,175.75,87.0,20.33333333333333,161.5,53.0
2012,ISL,27,0.0,28.58333333333333,189.69565217391303,90.34782608695652,21.08333333333333,177.9090909090909,69.36363636363636
2012,ISR,37,0.0,25.21212121212121,178.0,73.84848484848484,23.39130434782609,166.3181818181818,55.54545454545455
2012,ISV,7,0.0,23.75,186.5,80.25,24.2,171.4,63.6
2012,ITA,288,68.0,30.06825396825397,183.96507936507933,77.4343185550082,27.449864498644985,166.80420054200542,59.39832285115304
2012,IVB,2,0.0,18.0,178.0,64.0,30.0,158.0,56.0
2012,JAM,45,25.0,24.724137931034484,184.17241379310343,83.41379310344827,27.33333333333333,169.72727272727272,62.09090909090909
2012,JOR,9,0.0,27.0,172.75,68.25,21.75,172.0,62.625
2012,JPN,291,84.0,25.69849246231156,173.84422110552765,69.81818181818181,25.34183673469388,164.85714285714286,59.173112338858196
2012,KAZ,113,13.0,26.71764705882353,180.78571428571428,78.63414634146342,24.595744680851062,168.87234042553192,61.81578947368421
2012,KEN,47,11.0,23.724137931034484,175.13793103448276,64.48275862068965,25.818181818181817,161.9090909090909,48.85714285714285
2012,KGZ,14,0.0,23.33333333333333,175.91666666666666,76.41666666666667,21.0,168.66666666666666,55.0
2012,KIR,3,0.0,23.5,165.0,85.0,17.0,167.0,67.0
2012,KOR,252,61.0,25.686046511627907,177.33333333333334,74.70930232558139,23.921717171717173,170.08269720101782,60.604325699745544
2012,KSA,18,4.0,31.33333333333333,171.75,67.17647058823529,17.5,165.0,66.0
2012,KUW,10,1.0,32.55555555555556,180.44444444444449,80.38888888888889,22.33333333333333,170.66666666666666,59.0
2012,LAO,3,0.0,19.0,165.0,59.5,16.0,169.0,55.0
2012,LAT,45,3.0,27.020833333333332,189.4375,86.83333333333333,24.5,174.71428571428572,63.71428571428572
2012,LBA,4,0.0,27.0,174.33333333333334,68.66666666666667,22.0,169.0,55.0
2012,LBR,3,0.0,27.0,188.0,88.0,27.5,166.0,58.0
2012,LCA,4,0.0,25.0,185.0,86.0,26.666666666666668,165.66666666666666,52.66666666666666
2012,LES,4,0.0,22.0,174.0,61.5,26.0,150.0,56.0
2012,LIB,10,0.0,22.33333333333333,185.33333333333331,80.66666666666667,21.571428571428573,169.28571428571428,60.0
2012,LIE,3,0.0,38.0,182.0,63.0,20.0,173.0,69.66666666666667
2012,LTU,62,5.0,26.761904761904763,190.5952380952381,89.73170731707317,25.4,169.93333333333334,64.88
2012,LUX,9,0.0,24.0,186.42857142857144,75.57142857142857,33.25,163.0,57.0
2012,MAD,7,0.0,22.666666666666668,180.33333333333331,78.33333333333333,26.25,159.75,56.25
2012,MAR,63,1.0,24.854166666666668,177.47619047619048,70.32608695652173,27.94736842105263,167.0,56.31578947368421
2012,MAS,29,2.0,23.863636363636363,172.5909090909091,68.31818181818181,22.3125,160.6875,55.3125
2012,MAW,3,0.0,27.0,176.0,76.0,21.0,169.0,69.0
2012,MDA,20,2.0,24.416666666666668,182.08333333333331,80.41666666666667,24.0,168.625,63.375
2012,MDV,5,0.0,20.33333333333333,169.66666666666666,58.66666666666666,18.0,157.0,47.5
2012,MEX,99,24.0,26.513513513513512,174.41095890410958,70.58333333333333,22.91111111111111,166.53333333333333,61.093023255813954
2012,MGL,29,5.0,25.944444444444443,173.88235294117646,70.83333333333333,26.285714285714285,165.64285714285714,60.71428571428572
2012,MHL,4,0.0,22.0,180.0,86.0,19.0,167.5,63.5
2012,MKD,4,0.0,20.0,183.5,72.5,19.0,171.5,63.5
2012,MLI,6,0.0,25.5,203.0,101.5,25.5,168.0,64.5
2012,MLT,5,0.0,27.666666666666668,178.33333333333334,81.66666666666667,19.5,167.5,59.5
2012,MNE,33,14.0,28.789473684210527,189.42105263157896,96.0,25.866666666666667,174.93333333333334,68.4
2012,MON,6,0.0,30.4,181.4,74.4,21.0,175.0,65.0
2012,MOZ,6,0.0,23.5,175.0,71.33333333333333,19.5,167.0,57.0
2012,MRI,11,0.0,22.5,175.75,64.75,25.0,168.85714285714286,61.71428571428572
2012,MTN,2,0.0,27.0,171.0,72.0,18.0,160.0,46.0
2012,MYA,6,0.0,29.33333333333333,166.0,59.333333333333336,26.666666666666668,164.33333333333334,61.66666666666666
2012,NAM,9,0.0,25.8,173.2,65.8,29.5,167.0,51.25
2012,NCA,6,0.0,25.666666666666668,173.33333333333334,68.0,23.666666666666668,175.0,58.0
2012,NED,173,69.0,27.77777777777778,185.18803418803415,81.21367521367522,24.511551155115512,178.00495049504948,67.9983498349835
2012,NEP,5,0.0,21.0,169.5,68.5,21.0,158.33333333333334,54.0
2012,NGR,49,0.0,26.6,189.44444444444449,85.66666666666667,23.464285714285715,168.45833333333334,64.28
2012,NIG,6,0.0,27.25,174.25,66.33333333333333,16.5,170.0,62.0
2012,NOR,61,17.0,27.72972972972973,185.13513513513516,75.8076923076923,26.875,173.59375,65.85714285714286
2012,NRU,2,0.0,27.0,174.5,110.5,,,
2012,NZL,178,27.0,26.563636363636363,184.38181818181815,81.87368421052632,25.53191489361702,170.7340425531915,64.56043956043956
2012,OMA,3,0.0,25.5,171.5,68.5,19.0,162.0,60.0
2012,PAK,21,0.0,26.526315789473685,171.375,64.875,17.5,,
2012,PAN,8,0.0,23.83333333333333,176.8,71.8,20.0,175.0,59.5
2012,PAR,8,0.0,23.33333333333333,189.6,80.16666666666667,22.25,167.5,61.5
2012,PER,16,0.0,24.666666666666668,175.66666666666666,68.44444444444444,23.857142857142858,160.57142857142858,55.57142857142857
2012,PHI,11,0.0,25.714285714285715,171.57142857142858,71.85714285714286,24.5,159.5,60.25
2012,PLE,5,0.0,23.33333333333333,175.66666666666666,70.0,19.0,164.5,52.5
2012,PLW,5,0.0,19.5,163.5,63.0,22.666666666666668,163.33333333333334,56.333333333333336
2012,PNG,8,0.0,26.0,177.75,81.5,23.25,160.25,54.75
2012,POL,212,12.0,26.951724137931038,185.9862068965517,83.96206896551725,24.792834890965736,171.87694704049844,58.76479750778816
2012,POR,76,2.0,28.875,178.46428571428572,73.40178571428571,26.452380952380956,165.73809523809524,59.30952380952381
2012,PRK,52,6.0,22.88235294117647,163.0,60.375,21.65,162.45,56.526315789473685
2012,PUR,25,2.0,24.157894736842103,183.55555555555557,75.5,21.444444444444443,169.4,64.8
2012,QAT,12,2.0,25.11111111111111,176.11111111111111,69.22222222222223,18.2,162.2,59.4
2012,ROU,105,16.0,25.52439024390244,178.91463414634146,78.78947368421052,24.616438356164384,167.95890410958904,61.68852459016394
2012,RSA,124,9.0,24.964285714285715,183.5119047619048,78.3170731707317,25.901639344262296,168.2622950819672,61.78688524590164
2012,RUS,432,140.0,25.97744360902256,182.6578947368421,79.04150943396226,24.816363636363636,176.96848484848485,63.47627737226278
2012,RWA,7,0.0,24.2,169.4,65.4,22.5,160.0,50.0
2012,SAM,8,0.0,27.5,181.66666666666663,84.0,29.33333333333333,175.0,93.66666666666669
2012,SEN,31,0.0,23.88,183.92,77.44,28.142857142857142,169.28571428571428,65.71428571428571
2012,SEY,6,0.0,20.5,176.33333333333334,79.66666666666667,16.5,167.0,52.5
2012,SGP,23,4.0,23.166666666666668,178.66666666666666,74.0,23.58333333333333,159.66666666666666,55.875
2012,SKN,4,0.0,21.428571428571427,175.85714285714286,74.57142857142857,,,
2012,SLE,2,0.0,18.0,185.0,83.0,33.0,176.0,64.0
2012,SLO,65,5.0,29.466666666666665,183.13333333333333,82.43333333333334,24.416666666666668,171.125,62.375
2012,SMR,4,0.0,42.0,175.0,80.0,22.33333333333333,165.33333333333334,61.0
2012,SOL,4,0.0,30.0,170.0,64.5,26.5,165.0,58.0
2012,SOM,2,0.0,18.0,,,21.0,,
2012,SRB,120,16.0,28.15530303030303,188.0151515151515,85.41666666666667,25.761904761904763,176.0,67.97619047619048
2012,SRI,7,0.0,28.6,171.2,64.0,23.0,163.66666666666666,55.66666666666666
2012,STP,2,0.0,24.0,175.0,62.0,22.0,172.0,67.0
2012,SUD,6,0.0,24.75,181.0,66.75,19.5,166.5,49.5
2012,SUI,98,4.0,31.72745098039216,190.60980392156864,88.81176470588235,26.0,169.67567567567568,62.18918918918919
2012,SUR,5,0.0,23.666666666666668,173.33333333333334,76.0,19.5,163.0,56.0
2012,SVK,47,5.0,28.65714285714286,183.28571428571428,79.84285714285714,25.966666666666665,170.8,59.6
2012,SWE,133,22.0,31.181818181818183,186.24242424242425,83.45454545454545,26.607843137254903,173.2058823529412,65.00980392156863
2012,SWZ,3,0.0,23.5,180.0,83.5,19.0,170.0,57.0
2012,SYR,10,0.0,25.666666666666668,179.33333333333334,77.5,22.75,175.75,69.0
2012,TAN,6,0.0,25.75,169.75,58.5,28.5,159.5,57.5
2012,TGA,3,0.0,21.0,186.0,80.0,32.0,180.0,97.0
2012,THA,37,3.0,25.63636363636364,173.72727272727272,69.63636363636364,24.19047619047619,162.23809523809524,58.92857142857143
2012,TJK,16,1.0,27.384615384615383,177.6153846153846,81.0,26.33333333333333,165.33333333333334,61.0
2012,TKM,10,0.0,23.714285714285715,178.14285714285714,74.14285714285714,21.33333333333333,165.33333333333334,59.0
2012,TLS,2,0.0,25.0,165.0,58.0,23.0,154.0,48.0
2012,TOG,6,0.0,25.5,180.0,78.33333333333333,20.5,163.5,54.5
2012,TPE,44,2.0,24.181818181818183,177.5909090909091,78.36363636363636,24.272727272727277,164.24242424242425,61.0
2012,TTO,25,10.0,25.07692307692308,181.92307692307693,80.68,23.75,167.41666666666666,62.083333333333336
2012,TUN,83,3.0,26.166666666666668,188.27272727272728,87.63492063492063,22.761904761904763,169.57142857142858,62.63157894736842
2012,TUR,112,5.0,26.173076923076923,176.28846153846155,78.42307692307692,25.28358208955224,173.0597014925373,64.82089552238806
2012,TUV,3,0.0,20.5,158.0,68.0,20.0,,46.0
2012,UAE,26,0.0,24.041666666666668,175.5909090909091,70.69565217391305,18.5,160.0,65.0
2012,UGA,15,1.0,23.58333333333333,173.08333333333334,60.833333333333336,25.5,164.5,55.75
2012,UKR,230,26.0,26.06832298136646,179.09937888198758,77.3741935483871,24.62937062937063,170.88028169014083,61.90441176470589
2012,URU,27,0.0,24.291666666666668,179.91666666666666,75.5,21.33333333333333,172.66666666666666,61.66666666666666
2012,USA,536,248.0,31.073412698412696,191.2424603174603,89.30039682539683,31.16556556556556,175.9329329329329,67.94894894894895
2012,UZB,53,3.0,25.45945945945946,178.28571428571428,81.91176470588235,25.157894736842103,170.8421052631579,62.72222222222222
2012,VAN,5,0.0,22.33333333333333,179.0,82.66666666666667,28.0,161.5,58.5
2012,VEN,68,1.0,25.40816326530612,177.6326530612245,74.23958333333333,27.47222222222222,164.80555555555554,62.94285714285714
2012,VIE,18,0.0,27.5,169.5,61.75,21.75,162.375,54.75
2012,VIN,3,0.0,20.0,183.0,82.0,26.0,178.0,65.0
2012,YEM,4,0.0,20.33333333333333,169.33333333333334,61.0,19.0,168.0,49.0
2012,ZAM,7,0.0,24.4,175.0,75.4,18.0,182.0,68.0
2012,ZIM,7,0.0,27.25,177.5,69.0,27.4,172.0,62.2
2014,ALB,1,0.0,,,,20.0,163.0,56.0
2014,AND,6,0.0,22.142857142857142,176.42857142857142,76.42857142857143,25.4,161.2,55.6
2014,ARG,7,0.0,27.09090909090909,184.0,86.0,26.11111111111111,168.0,60.0
2014,ARM,4,0.0,23.4,178.4,73.0,21.0,163.0,57.0
