Year,NOC,Total Athletes,Medal Count,Average Age (M),Average Height (M),Average Weight (M),Average Age (F),Average Height (F),Average Weight (F),Country Name,Armed forces personnel (% of total labor force),"Compulsory education, duration (years)",Control of Corruption: Percentile Rank,Current health expenditure (% of GDP),Current health expenditure per capita (current US$),"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",GDP (current US$),GDP growth (annual %),GDP per capita (current US$),GDP per capita growth (annual %),Government Effectiveness: Percentile Rank,"Government expenditure on education, total (% of GDP)","International tourism, expenditures (current US$)",Military expenditure (% of GDP),"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",Political Stability and Absence of Violence/Terrorism: Percentile Rank,Population growth (annual %),"Population, total",Rule of Law: Percentile Rank,Strength of legal rights index (0=weak to 12=strong),"Unemployment, total (% of total labor force) (modeled ILO estimate)"
1992,CIV,13,0.0,23.4,182.625,80.125,24.125,166.33333333333334,58.66666666666666,Cote d'Ivoire,0.333168599970015,,,,,61.105,11152971273.9383,-0.244560610691636,868.725540903449,-3.88910381693806,,6.78113985061646,,1.01708680343167,,,3.72188911543233,12838314.0,,,6.7
1992,CMR,8,0.0,22.0,176.33333333333334,78.5,25.0,165.75,57.125,Cameroon,0.224111649435593,,,,,74.662,12071775335.0433,-3.10000321081914,995.314492504112,-5.90335596051496,,2.75099992752075,,1.53260561383612,,,2.93571035733927,12128604.0,,,9.012
1992,COD,17,0.0,24.47058823529412,178.55555555555554,69.25,25.0,158.0,49.0,"Congo, Dem. Rep.",0.293676460559088,,,,,69.898,8850000000.0,-10.5000085646477,230.875776779594,-13.1558716343324,,,,,,,3.01236457976563,38332302.0,,,3.312
1992,COK,2,0.0,22.5,172.5,86.5,,,,,,,,,,,,,,,,,,,,,,,,,
1992,COL,49,1.0,24.20689655172414,175.02380952380952,68.40277777777777,27.666666666666668,168.5,53.5,Colombia,0.952461874116061,,,,,60.619,58394443377.5416,4.04492943933556,1720.56855756999,2.00195216256009,,,,2.10667794255338,,,1.98308677402728,33939039.0,,,9.44
1992,CRC,20,0.0,29.05555555555556,181.5,73.0,26.0,173.5,59.66666666666666,,,,,,,,,,,,,,,,,,,,,,
1992,CRO,43,15.0,24.0,189.5555555555556,86.86111111111111,23.571428571428573,159.6,52.4,,,,,,,,,,,,,,,,,,,,,,
1992,CUB,176,69.0,25.2589928057554,178.8846153846154,80.11711711711712,23.649122807017545,173.7872340425532,70.31914893617021,Cuba,4.00361835588095,,,,,47.54,22085858243.2432,-11.5806030812698,2048.06883870462,-12.1540307005825,,,,,,,0.650643577416863,10783748.0,,,8.786
1992,CYP,21,0.0,23.95833333333333,183.0909090909091,80.9090909090909,20.83333333333333,174.0,69.0,Cyprus,2.75471469419912,,,,,58.11,6912150456.32334,9.39999901631703,11310.072265625,6.52783193235453,,3.78029990196228,,9.12928604418491,,,1.41289166336657,810431.0,,,2.09
1992,DEN,116,14.0,25.20833333333333,181.79761904761904,77.63218390804597,23.959119496855347,175.16666666666669,63.14814814814815,,,,,,,,,,,,,,,,,,,,,,
1992,DJI,8,0.0,25.857142857142858,174.66666666666666,58.16666666666666,,,,Djibouti,6.06943432872056,,,,,27.13,478058304.871118,,767.106235863007,,,,,6.76002805366394,,,-0.85067596789085,623197.0,,,26.931
1992,DOM,32,0.0,23.0,157.0,57.333333333333336,20.0,164.0,63.0,Dominican Republic,0.840157705239071,,,,,53.265,11605382504.0,11.2209327396002,1562.52204746248,8.99065604829876,,,,0.559086816093422,,,2.02564539348753,7427340.0,,,6.671
1992,ECU,13,0.0,30.428571428571427,164.57142857142858,64.33333333333333,22.125,159.25,48.25,Ecuador,1.33011150768139,,,,,60.623,18094238119.0595,2.11431067512788,1657.85872039798,-0.0183417776278247,,,,1.66720659929361,,,2.11061272814707,10914222.0,,,4.291
1992,EGY,75,0.0,24.363636363636363,179.8695652173913,80.17307692307692,16.0,174.33333333333334,81.5,"Egypt, Arab Rep.",2.52607532315742,,,,,42.981,41855986519.4235,4.47285918408184,697.726040479516,2.07283999443959,,4.05067014694214,,3.21550063172359,,,2.32406409289331,59989142.0,,,8.92
1992,ESA,4,0.0,24.666666666666668,181.5,86.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,
1992,ESP,439,70.0,25.363636363636363,180.2928571428572,75.04727272727273,21.725806451612904,168.2688172043011,58.63529411764706,Spain,1.25004663999774,,,,,40.821,630916018202.503,0.929215316053813,16112.1889152156,0.436114989696421,,3.83716011047363,,2.04280367601027,,,0.48975790543999,39157685.0,,,17.697
1992,EST,56,3.0,23.98701298701299,181.7922077922078,77.68831168831169,24.05,166.85,57.8421052631579,Estonia,0.387059316840306,,,,,62.281,,-21.1686562081088,,-19.7174331457867,,,,,,,-1.82418155532121,1533091.0,,,3.681
1992,ETH,20,3.0,22.066666666666663,170.5,59.4375,20.0,158.66666666666666,48.833333333333336,Ethiopia,0.556785226038098,,,,,75.193,10754799036.5745,-8.67248014788842,206.777114111501,-12.3144517141627,,,,3.44170834936514,,,4.0695064434744,52011554.0,,,3.382
1992,EUN,610,279.0,25.300730994152048,180.7259070294785,80.84239831349205,23.09493670886076,163.21849593495935,54.45987654320988,,,,,,,,,,,,,,,,,,,,,,
1992,FIJ,18,0.0,22.85185185185185,180.23809523809524,78.52380952380952,22.55555555555556,174.625,70.375,,,,,,,,,,,,,,,,,,,,,,
1992,FIN,150,20.0,24.90116279069768,181.3081395348837,76.89825581395348,25.58333333333333,168.43055555555554,58.04861111111112,Finland,1.30410607677865,,,,,54.893,112532519246.084,-3.29466006575714,22319.059460246,-3.83653305243031,,6.52050018310547,,1.90713101160862,,,0.561909850746084,5041992.0,,,11.595
1992,FRA,451,69.0,24.975790120778186,178.63201754385966,75.61586921850079,24.06278026905829,167.2421524663677,54.30044843049328,France,1.99259160548641,,,,,49.893,1401465923172.24,1.59934267687127,23814.227367599,1.09459803470457,,4.73539018630981,,2.69066071063176,,,0.498037271076005,58849943.0,,,10.203
1992,GAB,5,0.0,24.0,178.0,60.0,23.0,172.0,78.0,Gabon,2.32740620552992,,,,,41.531,5592390827.39854,-3.09014565154393,5390.53678687714,-5.65439710339732,,2.80552005767822,,,,,2.68165432295262,1037446.0,,,17.701
1992,GAM,5,0.0,23.625,171.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992,GBR,481,52.0,28.218641586518004,180.6681068623301,81.33932888394511,26.044949494949496,168.48711340206185,62.191224093264246,United Kingdom,1.01101195602726,,,,,56.294,1179659529659.53,0.401082030377012,20487.1707852878,0.129932998434981,,4.3344898223877,,3.86471776641263,,,0.270431182081877,57580402.0,,,9.772
1992,GEQ,7,0.0,23.8,176.0,77.0,17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,
1992,GER,574,236.0,25.971942478679004,182.1839174881344,82.41379152975539,20.258098223615463,160.4329140461216,49.63312368972746,,,,,,,,,,,,,,,,,,,,,,
1992,GHA,34,20.0,21.08108108108108,177.0,69.36842105263158,25.5,,,Ghana,0.104039527886458,,,,,73.597,6416103925.83267,3.87941908037517,395.042635457696,1.33335589050813,,,,0.377347219697109,,,2.48151592189423,16241548.0,,,4.7
1992,GRE,78,2.0,24.55421686746988,180.5106382978724,83.40816326530613,22.05263157894737,168.58333333333334,59.16666666666666,,,,,,,,,,,,,,,,,,,,,,
1992,GRN,4,0.0,21.25,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,
1992,GUA,14,0.0,18.823529411764707,172.0,63.8,17.0,173.0,57.0,,,,,,,,,,,,,,,,,,,,,,
1992,GUI,8,0.0,25.22222222222222,176.33333333333334,63.0,23.0,165.0,52.0,,,,,,,,,,,,,,,,,,,,,,
1992,GUM,22,0.0,23.13888888888889,178.8095238095238,70.5,25.444444444444443,177.0,63.0,Guam,,,,,,68.995,,,,,,,,,,,1.71465780505941,143173.0,,,3.837
1992,GUY,6,0.0,26.0,171.16666666666666,66.0,18.0,178.0,59.0,Guyana,0.710876048097873,,,,,52.149,373573141.486811,7.75788577607526,501.441804524053,7.62741883123779,,,,0.969692301108401,,,0.121147504498698,744998.0,,,11.9
1992,HAI,7,0.0,28.142857142857142,178.33333333333334,78.33333333333333,,,,,,,,,,,,,,,,,,,,,,,,,
1992,HKG,38,0.0,22.94117647058824,179.0,70.39285714285714,20.933333333333334,168.0,60.333333333333336,"Hong Kong SAR, China",,,,,,61.059,104272507639.282,6.23487245490786,17976.4688629053,5.34660569961727,,2.82820010185242,,,,,0.839650031457883,5800500.0,,,1.96
1992,HON,11,0.0,22.071428571428573,178.4,69.0,22.6875,166.0,51.0,,,,,,,,,,,,,,,,,,,,,,
1992,HUN,241,45.0,24.682539682539684,177.91389913899138,72.65436654366543,22.125,168.34102564102565,59.28974358974359,Hungary,1.73271032770884,,,,,48.419,38730585922.2189,-3.06418034654369,3735.10582034276,-3.02623555410477,,6.07956981658936,,2.1796531721192,,,-0.0391365832684134,10369341.0,,,9.942
1992,INA,42,6.0,23.923076923076923,173.3157894736842,69.05555555555556,23.97058823529412,161.4,53.0,,,,,,,,,,,,,,,,,,,,,,
1992,IND,54,0.0,23.810344827586206,173.95238095238096,64.875,27.285714285714285,162.33333333333334,48.333333333333336,India,0.413850619582606,,,,,50.416,288208070278.013,5.48239602040357,317.558738700794,3.31686593372942,,,,2.70483970561409,,,2.07434424472354,907574049.0,,,6.853
1992,IOA,58,3.0,24.38,181.3,77.625,22.807692307692307,169.3846153846154,60.84615384615385,,,,,,,,,,,,,,,,,,,,,,
1992,IRI,36,3.0,25.454545454545453,175.5151515151515,72.97368421052632,,,,,,,,,,,,,,,,,,,,,,,,,
1992,IRL,62,2.0,29.344086021505376,185.69590643274853,88.39655172413792,26.2,166.5,61.125,Ireland,0.894991969168215,,,,,46.9,55918538121.3989,3.34327410111754,15714.3847487231,2.64060733041345,,5.0056300163269,,1.20411854985202,,,0.6822567779864,3558430.0,,,15.021
1992,IRQ,8,0.0,26.25,172.5,79.57142857142857,,,,Iraq,9.40682241930067,,,,,38.839,553671957.671958,32.5922111980724,30.1143155146922,28.7029700189182,,,,,,,2.97711455412806,18385673.0,,,8.434
1992,ISL,32,0.0,26.615384615384617,185.6190476190476,87.23809523809524,22.285714285714285,174.0,63.5,Iceland,,,,,,72.035,7080981738.05606,-3.37389406688185,27124.2745379594,-4.58053133514881,,,,,,,1.25663207739645,261057.0,,,4.305
1992,ISR,30,2.0,23.97142857142857,180.23076923076923,79.125,21.55555555555556,168.0,55.0,Israel,8.4826943661787,,,,,51.114,79002421132.5652,7.75926616781504,15421.1245622809,4.0992793801516,,,,10.925077527679,,,3.45546689873163,5123000.0,,,14.08
1992,ISV,40,0.0,31.711111111111112,178.20588235294116,78.1764705882353,27.63636363636364,166.625,60.75,,,,,,,,,,,,,,,,,,,,,,
1992,ITA,415,66.0,26.40923317683881,180.7571341833637,81.54764079147641,22.169696969696968,163.27696078431373,53.2578125,Italy,2.01123292805922,,,,,44.134,1320161644933.23,0.834275453554895,23243.4745277206,0.765807599435163,,,,1.75197698347487,,,0.0679244330808808,56797087.0,,,9.321
1992,IVB,4,0.0,35.0,191.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992,JAM,44,4.0,26.27956989247312,179.77011494252875,85.48275862068965,23.916666666666668,171.08333333333334,59.91666666666666,Jamaica,0.272115507590662,,,,,66.008,3535460089.80719,1.95554250245047,1452.18838688296,1.00461453574945,,3.33665990829468,,1.1078382456987,,,0.937065618118952,2434574.0,,,6.438
1992,JOR,4,0.0,24.5,187.3333333333333,69.0,20.0,,,Jordan,11.7359183649519,,,,,31.244,5310833193.59005,14.3497760596886,1373.41308230368,8.42044714519584,,,,6.92424871901399,,,5.32452640722867,3866887.0,,,19.93
1992,JPN,328,59.0,25.08984503791625,175.2578305308276,72.87817342565117,23.285133136094675,161.99815088757396,54.69637573964497,Japan,0.365264372466299,,,,,62.608,3980702922117.66,0.900586066360461,31992.7902119161,0.526745036209022,,,,0.948312440331709,,,0.371192387198527,124425000.0,,,2.158
1992,KEN,49,8.0,27.613636363636363,176.97297297297297,66.52631578947368,22.666666666666668,162.22222222222223,49.11111111111112,Kenya,0.259578051550903,,,,,70.938,8209120763.04955,-0.799493958641349,332.949910373732,-3.76672322218514,,6.07590007781982,,1.90074676245392,,,3.03679051921495,24655723.0,,,2.893
1992,KOR,255,56.0,23.06617647058824,173.49229521492293,66.72222222222223,22.136446886446887,165.1730769230769,55.25,"Korea, Rep.",3.74199157672707,,,,,59.362,355524903068.056,6.19864279836374,8126.66206183629,5.10078169583505,,3.57788991928101,,3.69027269027269,,,1.03916135557339,43747962.0,,,2.513
1992,KSA,9,0.0,23.176470588235293,168.88888888888889,93.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992,KUW,32,0.0,21.88888888888889,177.1818181818182,77.45833333333333,,,,,,,,,,,,,,,,,,,,,,,,,
1992,LAO,6,0.0,25.428571428571427,169.85714285714286,60.142857142857146,,,,Lao PDR,2.21089949549664,,,,,63.674,1127806944.61513,5.55985776817542,247.266111468387,2.69282053199204,,2.33456993103027,,8.67531237046249,,,2.7535956926722,4561106.0,,,2.702
1992,LAT,61,3.0,26.54248366013072,185.0718954248366,86.13555555555554,23.33333333333333,171.14285714285714,65.78571428571429,,,,,,,,,,,,,,,,,,,,,,
1992,LBA,5,0.0,25.5,176.0,93.5,,,,,,,,,,,,,,,,,,,,,,,,,
1992,LES,6,0.0,22.83333333333333,173.66666666666666,60.16666666666666,17.0,148.0,45.0,,,,,,,,,,,,,,,,,,,,,,
1992,LIB,16,0.0,22.73076923076923,170.30769230769232,65.84615384615384,,,,,,,,,,,,,,,,,,,,,,,,,
1992,LIE,14,0.0,23.0,179.16666666666666,78.44444444444444,21.83333333333333,164.8,54.6,Liechtenstein,,,,,,,1631177029.45063,3.60829384387156,55142.7277458715,2.16174959731062,,,,,,,1.40600454010142,29581.0,,,
1992,LTU,53,13.0,25.20833333333333,188.609756097561,86.42857142857143,26.31578947368421,171.1578947368421,63.36842105263158,Lithuania,0.532180417676479,,,,,64.676,,-21.2589705631252,,-21.1734221345265,,,,,,,-0.108586324904251,3700114.0,,,1.2
1992,LUX,7,2.0,28.75,182.22222222222223,79.11111111111111,44.0,162.0,55.0,Luxembourg,0.579323928974886,,,,,52.473,15518702634.8808,1.81965245225082,39570.8615665986,0.476077003942294,,,,0.827198401049985,,,1.32834757125223,392175.0,,,2.029
1992,MAD,13,0.0,25.5,174.2,59.5,19.55555555555556,167.14285714285714,54.71428571428572,,,,,,,,,,,,,,,,,,,,,,
1992,MAR,56,3.0,24.262295081967213,177.33333333333334,66.57692307692308,23.83333333333333,174.0,65.0,Morocco,2.47656691436146,,,,,44.105,33711069430.78,-2.097738754022,1317.32995605469,-3.69718588492459,,,,4.29804827877283,,,1.63767566233961,25400676.0,,,13.85
1992,MAS,26,2.0,25.038461538461537,177.53846153846155,67.34615384615385,,,,,,,,,,,,,,,,,,,,,,,,,
1992,MAW,4,0.0,23.33333333333333,169.66666666666666,60.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
1992,MDV,7,0.0,23.11111111111111,162.6,58.4,17.0,,,Maldives,,,,,,49.838,284875809.039634,6.67082531517829,1191.27111367437,3.55459695285796,,,,,,,2.96487132819489,239136.0,,,0.796
1992,MEX,123,1.0,27.26133333333333,177.6693548387097,78.46505376344086,21.355555555555554,161.26315789473685,54.47368421052632,Mexico,0.563639106582416,,,,,56.868,363157832923.734,3.56861354412243,4272.78872597018,1.56827590088548,,3.00501990318298,,0.469454655731209,,,1.9503084540285,84993164.0,,,3.235
1992,MGL,37,2.0,24.48780487804878,173.73684210526315,72.04761904761905,24.875,170.4,57.4,,,,,,,,,,,,,,,,,,,,,,
1992,MLI,5,0.0,24.0,186.0,82.0,24.0,,,Mali,0.34616659440439,,,,,69.202,2830673378.13006,-3.21866249030752,304.027870482078,-5.15835942013321,,,,,,,2.02456219304733,9310572.0,,,1.408
1992,MLT,6,0.0,28.33333333333333,169.5,68.0,24.4,159.6,50.6,Malta,1.4151177024149,,,,,46.551,3021910216.71827,4.69093243062591,8220.2455176794,3.61645052805109,,4.31409978866577,,0.973183398963503,,,1.03164027783494,367618.0,,,6.353
1992,MON,10,0.0,27.166666666666668,182.66666666666663,89.66666666666667,26.0,165.0,58.0,,,,,,,,,,,,,,,,,,,,,,
1992,MOZ,6,0.0,26.666666666666668,178.0,71.0,18.0,165.33333333333334,62.333333333333336,Mozambique,0.76829014569547,,,,,81.506,2798696511.18156,-7.57664724880097,202.556315798157,-9.2871060591937,,,,2.96844542513086,,,1.86801747831435,13816881.0,,,2.996
1992,MRI,13,0.0,20.3,184.75,78.5,19.83333333333333,,,,,,,,,,,,,,,,,,,,,,,,
1992,MTN,6,0.0,25.83333333333333,178.4,69.6,,,,,,,,,,,,,,,,,,,,,,,,,
1992,MYA,4,0.0,26.0,160.0,48.0,27.25,164.0,47.333333333333336,,,,,,,,,,,,,,,,,,,,,,
1992,NAM,6,2.0,24.0,179.14285714285714,70.42857142857143,17.0,,,Namibia,1.71410818165261,,,,,44.855,3429521699.4026,7.18934252280525,2346.27639118539,3.81090855573458,,,,4.25041876046901,,,3.20257696605466,1461687.0,,,18.922
1992,NCA,8,0.0,23.571428571428573,174.66666666666666,60.2,31.0,,,,,,,,,,,,,,,,,,,,,,,,
1992,NED,220,37.0,26.08496732026144,186.6953642384106,81.96026490066225,23.86805555555556,173.8273381294964,64.19424460431655,,,,,,,,,,,,,,,,,,,,,,
1992,NEP,2,0.0,26.0,167.0,57.0,,,,,,,,,,,,,,,,,,,,,,,,,
1992,NGR,58,11.0,25.28070175438596,179.78846153846155,72.9655172413793,20.5,166.1,58.9,,,,,,,,,,,,,,,,,,,,,,
1992,NIG,3,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
1992,NOR,162,47.0,24.52,182.4583333333333,79.08928571428571,23.57894736842105,170.7922077922078,63.324675324675326,Norway,1.67570227053003,,,,,58.297,130838040067.584,3.5744589496928,30523.9850558974,2.97836951992878,,6.63613986968994,,2.96470027529897,,,0.577180268126687,4286401.0,,,5.91
1992,NZL,139,16.0,26.53676470588235,181.5408163265306,77.10112359550561,25.6734693877551,169.03846153846155,59.78947368421053,New Zealand,0.639054106968362,,,,,56.599,41649829859.6342,1.09376591969001,11793.1392416214,0.046102802024123,,,,2.06936622865826,,,1.04173538422176,3531700.0,,,10.667
1992,OMA,5,0.0,26.4,171.6,63.4,,,,,,,,,,,,,,,,,,,,,,,,,
1992,PAK,27,16.0,23.785714285714285,174.73333333333332,69.13333333333334,,,,Pakistan,1.70980459439234,,,,,49.39,48884671947.4657,7.70589781716029,399.465580740566,4.91447307427279,,2.54967999458313,,6.69818754925138,,,2.62588681084768,122375179.0,,,0.583
1992,PAN,5,0.0,28.0,165.0,59.66666666666666,,,,Panama,1.13170587170159,,,,,55.13,8042337700.0,8.20168016089707,3148.44753055729,5.98468225836682,,,,1.08347426748615,,,2.0702317907685,2554382.0,,,6.298
1992,PAR,27,0.0,20.142857142857142,180.2,80.33333333333333,17.666666666666668,166.0,57.0,,,,,,,,,,,,,,,,,,,,,,
1992,PER,16,1.0,25.53333333333333,178.22222222222223,80.33333333333333,22.5,165.0,50.0,Peru,1.34381299498362,,,,,55.892,35966302303.263,-0.540509124723926,1560.54650443571,-2.54392718847367,,,,2.50703504732668,,,2.03486931683517,23047248.0,,,5.098
1992,PHI,27,1.0,25.4375,168.8,61.65,19.6,171.0,58.0,,,,,,,,,,,,,,,,,,,,,,
1992,PNG,13,0.0,23.25,171.71428571428572,65.4,28.0,155.0,50.0,Papua New Guinea,0.231125564163057,,,,,70.471,4377980510.05598,13.8490852689481,1058.34113596819,9.84052049510315,,,,0.890351343106268,,,3.58442578343694,4136644.0,,,2.651
1992,POL,256,46.0,24.3201581027668,181.0,78.43873517786561,24.50641025641026,167.15064102564102,60.07692307692307,Poland,1.52107148782481,,,,,52.721,94337050693.2727,2.51497861350261,2459.02068468253,2.2010658533475,,4.1879301071167,,2.23099944320713,,,0.306681390812185,38363667.0,,,13.645
1992,POR,90,0.0,25.91860465116279,176.85882352941175,71.05882352941177,22.20689655172414,164.48275862068965,56.37931034482759,,,,,,,,,,,,,,,,,,,,,,
1992,PRK,90,11.0,22.16431924882629,168.66666666666666,63.52450980392156,20.2,158.75,54.0,"Korea, Dem. People's Rep.",10.3870068930774,11.0,,,,71.518,,,,,,,,,,,1.52489382821321,21439991.0,,,2.427
1992,PUR,77,1.0,27.57801418439716,188.36507936507937,90.36410256410257,26.33333333333333,170.0,58.0,,,,,,,,,,,,,,,,,,,,,,
1992,QAT,28,1.0,20.7,178.92307692307693,75.38461538461539,,,,Qatar,2.82443987826664,,,,,81.419,7646153983.51648,11.330527678794,16223.7800763357,7.83276487871018,,,,,,,3.19219498461522,471293.0,,,0.87
1992,ROU,201,53.0,29.13986599664992,177.93644067796612,81.35450819672131,20.75258799171843,163.90070921985816,58.89716312056737,Romania,1.43797066890968,,,,,62.046,25121666666.6667,-8.7672284522824,1102.10378473246,-7.93923952826758,,,,4.24768251683067,,,-0.9034629284532,22794284.0,,,8.26
1992,RSA,93,3.0,26.64583333333333,179.58333333333334,77.18367346938776,23.822222222222223,168.93333333333334,59.06666666666667,,,,,,,,,,,,,,,,,,,,,,
1992,RWA,10,0.0,24.0,177.0,69.5,23.33333333333333,156.0,51.0,Rwanda,1.20939798989991,,,,,55.198,2029026961.55894,5.87272524164308,264.98261005303,3.50109958611388,,,,4.29060212378114,,,2.26554307510296,7657208.0,,,12.118
1992,SAM,5,0.0,24.0,169.0,77.7,,,,,,,,,,,,,,,,,,,,,,,,,
1992,SEN,22,0.0,27.87878787878788,184.1875,83.8125,22.0,166.0,61.5,Senegal,0.818908785844889,,,,,48.109,7769817839.95644,1.32023303661357,974.3312056329,-1.47783695492298,,,,1.4439999325024,,,2.80045967350139,7974514.0,,,2.919
1992,SEY,11,0.0,19.944444444444443,179.33333333333334,72.66666666666667,15.0,,,,,,,,,,,,,,,,,,,,,,,,
1992,SGP,14,0.0,25.60869565217392,173.6,68.4,15.071428571428571,165.0,56.0,Singapore,3.53641847955477,,,,,60.411,52131320032.8797,6.63980556949564,16136.2405377661,3.48371824424044,,,,4.47136864604274,,,3.00425639462047,3230698.0,,,3.09
1992,SLE,11,0.0,21.5,180.0,75.2,18.2,171.0,63.2,Sierra Leone,0.506026778937141,,,,,61.85,679997997.597116,-19.0129099070927,158.0814981328,-17.5706783889928,,,,2.68691069093003,,,-1.76514580106588,4301566.0,,,4.248
1992,SLO,62,6.0,23.58620689655172,179.16981132075472,73.13207547169812,20.761904761904763,170.33333333333334,62.4,,,,,,,,,,,,,,,,,,,,,,
1992,SMR,20,0.0,25.14814814814815,181.5,78.625,16.0,,,San Marino,,,,,,,,,,,,,,,,,1.47674420798055,23808.0,,,
1992,SOL,1,0.0,28.0,,70.5,,,,,,,,,,,,,,,,,,,,,,,,,
1992,SRI,11,0.0,25.5,173.42857142857142,63.75,22.375,163.75,55.25,,,,,,,,,,,,,,,,,,,,,,
1992,SUD,6,0.0,26.0,171.75,72.6,,,,,,,,,,,,,,,,,,,,,,,,,
1992,SUI,176,8.0,26.48975188781014,181.8921251348436,83.44390507011866,24.853658536585368,168.609756097561,59.09756097560975,,,,,,,,,,,,,,,,,,,,,,
1992,SUR,6,1.0,20.142857142857142,182.66666666666663,72.66666666666667,27.0,159.0,55.0,Suriname,1.55902872510426,,,,,39.985,404600000.0,0.400000008536168,964.433246488257,-0.447194768436177,,,,,,,0.847399810778334,419521.0,,,17.28
1992,SWE,264,42.0,26.98884758364312,182.7412451361868,76.99346405228759,25.684684684684683,169.31132075471697,60.693069306930695,Sweden,1.5240855595506,,,,,61.245,284321115594.629,-1.15859276007859,32800.9826867546,-1.73663035667379,,5.25850009918213,,2.44419307170226,,,0.586529928761034,8668067.0,,,5.722
1992,SWZ,7,0.0,22.07692307692308,176.8,62.5,,,,Eswatini,1.11519603287598,,,,,43.245,1284759927.54594,3.22620688108395,1388.68194056837,-0.729496925864069,,,,1.63271154292264,,,3.90742851310281,925165.0,,,20.961
1992,SYR,8,0.0,24.375,170.75,64.0,18.0,187.0,63.0,Syrian Arab Republic,11.1851702188263,,,,,47.26,13253565898.9558,12.972790068566,1007.38498788771,9.76021475853059,,,,8.99066275596696,,,2.88488732680399,13156406.0,,,6.955
1992,TAN,9,0.0,26.0,168.66666666666666,63.11111111111112,,,,,,,,,,,,,,,,,,,,,,,,,
1992,TCH,284,35.0,26.564575645756456,180.0762665198238,76.6984649122807,21.830882352941178,171.36521739130436,62.08695652173913,,,,,,,,,,,,,,,,,,,,,,
1992,TGA,5,0.0,24.0,179.75,81.2,,,,,,,,,,,,,,,,,,,,,,,,,
1992,THA,46,1.0,23.310344827586206,170.79310344827587,63.51724137931034,21.31428571428572,162.91176470588235,54.8235294117647,Thailand,0.929966338176048,,,,,73.71,111452746517.655,8.08338802345332,1957.40542281296,6.49047835488471,,3.04540991783142,,2.65742287815579,,,1.4847464493733,56939020.0,,,1.35
1992,TOG,6,0.0,24.33333333333333,171.75,71.125,,,,,,,,,,,,,,,,,,,,,,,,,
1992,TPE,39,20.0,25.08108108108108,177.0,77.61764705882354,23.5,169.3,58.0,,,,,,,,,,,,,,,,,,,,,,
1992,TTO,7,0.0,25.07692307692308,178.6153846153846,72.76923076923077,,,,Trinidad and Tobago,0.397669655816913,,,,,46.969,5439552941.17647,10.092979512969,4231.46206009518,9.29839291262039,,,,,,,0.724358543236554,1285502.0,,,19.66
